Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
6,18,86908,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,urban,['nonurban: A\nmunicipal: B\ncivic: B\nnonurban: A\nagrarian: A\ncivilized: B\nsemirural: A\nnonfarm: A\nprovincial: A\npublic: B']
7,54,26813,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['farming: B\nnonurban: B\ncultured: A\ncountry: B\nnational: A\nrustical: B\nurban: A\ncommunal: B\ncosmopolitan: A\nsemirural: B']
8,8,3891,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['rural: B\ncountryside: B\nfederal: A\ncountry: A\nmetropolitan: A\nagricultural: B\ncosmopolitan: A\ndowntown: A\npastoral: B\nnonfarm: B']
9,47,37780,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],standard,urban,['national: A\nnonurban: B\nnarrow: B\nrustic: B\ndowntown: A\ncultured: A\nrural: B\ncivil: A\nrustical: B\nnonagricultural: B']
10,25,61690,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,urban,['governmental: B\nsmall: A\ncivic: B\nnonurban: A\nnarrow: A\ncultivated: B\nmunicipal: B\npastoral: A\ndowntown: B\nagrarian: A']
11,36,43385,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['backwoods: B\ndowntown: A\nagricultural: B\ncultivated: A\nnonfarm: A\nexperienced: A\nmetropolitan: A\ncountryside: B\nsmall: B\ncountry: B']
12,101,32377,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['downtown: A\nrustic: B\nnational: A\ncivic: A\npublic: A\nrustical: B\nmetro: A\ncountry: B\nbackwoods: B\npastoral: B']
13,39,36434,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['civil: B\npublic: B\nbackwoods: A\ncultured: B\nsemirural: A\nnonurban: A\ninsular: A\ncountryside: A\ngovernmental: B\ncivic: B']
14,98,62467,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,urban,['cultured: B\nprovincial: A\ncountryside: A\nnonurban: A\ncivil: B\ncountry: A\nurban: B\nbackwoods: A\nnonfarm: A\nmetropolitan: B']
15,65,84470,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['urban: B\npastoral: A\nagrarian: A\nbackwoods: A\nfarming: A\ngraceful: B\nmunicipal: B\ncultured: B\nparochial: A\nmetropolitan: B']
16,77,13325,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['municipal: B\nnonurban: A\ninsular: A\nnonurban: A\ngovernmental: B\ncivilized: B\ncivic: B\ncivil: B\ncountryside: A\npastoral: A']
17,32,62518,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,urban,['pastoral: A\nfarming: A\ncosmopolitan: B\ncountryside: A\nagrarian: A\nnonfarm: B\ngraceful: B\nexperienced: B\ncountry: A\ncommunal: A']
18,7,45200,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['nonurban: B\ncivilized: A\nprovincial: B\nagricultural: B\ncommunal: B\nrural: B\nmetro: A\nmunicipal: A\nsmall: B\ncosmopolitan: A']
19,84,59721,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['rustic: B\ncosmopolitan: A\ngovernmental: A\nnonurban: B\nsemirural: B\nmunicipal: A\nnational: A\ncivil: A\nrustical: B\ncountry: B']
20,72,64381,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['federal: B\nsmall: A\npublic: B\nnonurban: A\ngraceful: B\nfarming: A\nexperienced: B\nmunicipal: B\nbucolic: A\nnonurban: A']
21,51,52989,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['backwoods: A\ncountrified: A\ndowntown: B\nfarming: A\nnonagricultural: B\nagrarian: A\nurban: B\ngovernmental: B\nsmall: A\ngraceful: B']
22,85,52554,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['countryside: B\ncivic: A\ndowntown: A\ncultured: A\nnonurban: B\nrustical: B\nurban: A\nparochial: B\nagrarian: B\nmunicipal: A']
23,49,40324,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],standard,urban,['agrarian: B\ndowntown: A\ncommunal: B\nrustical: B\ncivic: A\nbucolic: B\ncountryside: B\nbackwoods: B\nfederal: A\nurban: A']
24,76,72839,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],standard,urban,['metro: A\nexperienced: A\ncountrified: B\ngovernmental: A\nmetropolitan: A\nsmall: B\nparochial: B\npastoral: B\nnonfarm: B\nnarrow: B']
25,31,92307,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,urban,['narrow: A\nnonagricultural: B\ncivil: B\nbackwoods: A\nagricultural: A\ngovernmental: B\ngraceful: B\nsmall: A\ncountry: A\nmetro: B']
26,42,35430,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,urban,['rural: A\ncosmopolitan: B\nnonurban: A\nnarrow: A\ncultured: B\nurban: B\nnational: B\nnarrow-minded: A\nnonagricultural: A\nprovincial: A']
27,0,36489,Writes in Alemannic German dialect.,Writes in standard German.,"Der Dialect-Text ist im Perfekt (vollendete Gegenwart) ""isch .. gsii"" und wird üblicherweise im Sprachgebrauch benutzt. Die Übersetzung ist im Präteritum ""war"" (erste Vergangenheitsform). Das Präteritum ist eher Schriftsprache und damit eleganter. ",,als,[[]],dialect,urban,['pastoral: A\nagrarian: A\nurban: B\nsemirural: A\ncommunal: A\nexperienced: B\nnarrow: A\ngraceful: B\nbucolic: A\ncivilized: B']
28,56,92412,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['experienced: A\nprovincial: B\nrural: B\nnonurban: B\nnonagricultural: A\ngovernmental: A\ncivil: A\ncosmopolitan: A\nnarrow: B\ncountry: B']
29,15,89207,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['countryside: A\nnonurban: A\npastoral: A\ncivil: B\nrustic: A\ndowntown: B\nnonagricultural: B\nmetro: B\nsmall: A\ncultured: B']
30,75,10184,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['agricultural: A\ncommunal: A\ncultivated: B\ncivil: B\nmetro: B\ninsular: A\nnonagricultural: A\nnonurban: A\nprovincial: A\nnonurban: A']
31,46,68845,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['federal: A\nnarrow: B\nnational: A\npastoral: B\nmetropolitan: A\ndowntown: A\nnonurban: B\ngovernmental: A\nsmall: B\nsemirural: B']
32,29,60418,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['national: B\nbackwoods: A\nagricultural: A\ncosmopolitan: B\nsmall: A\ngraceful: B\nprovincial: A\nsemirural: A\ncivil: B\nurban: B']
33,53,2542,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],standard,urban,['agrarian: B\nbackwoods: B\ngraceful: A\npublic: A\ncivilized: A\ncultivated: A\nsmall: B\nnonfarm: A\nfarming: B\nrustical: B']
34,5,57648,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['backwoods: B\nurban: A\nnonfarm: A\nexperienced: A\nbucolic: B\nrustical: B\ncultured: A\nsemirural: B\nnonurban: A\npublic: A']
35,50,32088,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['urban: B\nnational: B\nmetro: B\ncommunal: A\nrustical: A\nbucolic: A\npublic: B\nparochial: A\ncountrified: A\nnarrow-minded: A']
36,13,24884,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['provincial: A\npublic: B\nnarrow-minded: A\nnonagricultural: B\nfarming: A\ngovernmental: B\ncivic: B\ncountry: A\nnational: B\nrural: A']
37,14,30042,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['narrow: A\ncountrified: A\nagrarian: A\ngovernmental: B\ncultivated: B\nnonfarm: B\npastoral: A\nrural: A\ncivil: B\npublic: B']
38,95,61605,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['farming: A\nmetropolitan: B\nsemirural: A\ngraceful: B\nurban: B\ncivil: B\nbucolic: A\ninsular: A\npublic: B\nparochial: A']
39,60,2091,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],standard,urban,['small: A\ncultured: A\ninsular: B\nnonfarm: A\nfarming: B\nexperienced: A\ncountrified: B\ngraceful: A\nrustical: B\nmetropolitan: A']
40,91,36504,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,urban,['farming: A\nmunicipal: B\ncivic: B\ncivil: B\nparochial: A\nprovincial: A\ncountryside: A\nnonurban: A\ndowntown: B\ncosmopolitan: B']
41,71,11797,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['pastoral: B\ncivil: A\nmunicipal: A\ncountrified: B\ncountry: B\ndowntown: A\nprovincial: B\nagricultural: B\nmetro: A\nnonfarm: B']
42,66,62399,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['graceful: B\nnonurban: A\ncommunal: A\ncivilized: B\nbackwoods: A\nrustical: A\ninsular: A\nnonurban: A\nnonfarm: A\nexperienced: B']
43,6,19719,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['graceful: A\nfederal: A\nnonurban: B\ncosmopolitan: A\nprovincial: B\nnarrow: B\nnarrow-minded: B\nmetro: A\ncommunal: B\nbackwoods: B']
44,37,16104,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],dialect,urban,['provincial: A\ngraceful: B\nmunicipal: B\nnonurban: A\nrustic: A\nrustical: A\nnonfarm: A\nbucolic: A\nexperienced: B\nmetro: B']
45,100,36498,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],standard,urban,['rustical: B\nnarrow-minded: B\nnonurban: B\ncultured: A\nparochial: B\ngraceful: A\ncommunal: B\nnational: A\nbackwoods: B\ngovernmental: A']
46,23,72809,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['cultured: A\ncountryside: B\ndowntown: A\nrustical: B\nfederal: A\ncosmopolitan: A\nnarrow: B\npastoral: B\nmetropolitan: A\nbackwoods: B']
47,35,35418,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,[[]],dialect,urban,['graceful: B\ncommunal: A\nrustical: A\nrural: A\ncountryside: A\nurban: B\nnonagricultural: B\ncountrified: A\nagricultural: A\ndowntown: B']
48,19,25754,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['governmental: A\nnational: A\nmetropolitan: A\nparochial: B\nnonagricultural: A\nnarrow-minded: B\nbucolic: B\nprovincial: B\ninsular: B\nmunicipal: A']
49,62,7866,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,[[]],standard,urban,['cultured: A\ncountryside: B\ninsular: B\ncivilized: A\nmunicipal: A\ncountry: B\nnonfarm: B\npastoral: B\ncosmopolitan: A\nnonurban: B']
50,46,114034,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['bucolic: B\nnonfarm: A\nrustic: B\ncultivated: A\nbackwoods: B\ncivilized: A\nprovincial: B\ncultured: A\ncountrified: B\ncivic: A']
51,30,108644,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['country: B\ndowntown: A\ncosmopolitan: A\nurban: A\nagricultural: B\nrural: B\nfederal: A\ncultured: A\nfarming: B\ncountryside: B']
52,69,111936,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['farming: A\nbackwoods: A\ncultivated: B\ncivilized: B\nurban: B\nmetropolitan: B\nmunicipal: B\nagricultural: A\ncountryside: A\ncountrified: A']
53,91,101420,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,urban,['experienced: B\ninsular: A\nsmall: A\ncosmopolitan: B\nnonagricultural: B\ncivilized: B\nrural: A\ncommunal: A\nnonurban: A\ncountryside: A']
54,17,35808,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['pastoral: A\nnonurban: A\ncivilized: B\nmetropolitan: B\nfederal: B\nnonagricultural: A\nbackwoods: A\ngraceful: B\nrustic: A\ninsular: A']
55,107,112676,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['pastoral: A\nmunicipal: B\ncultivated: B\ninsular: A\nsemirural: A\nrural: A\nsmall: A\ncivilized: B\ncultured: B\nurban: B']
56,0,90791,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,urban,['semirural: A\ngraceful: B\nmetropolitan: B\ncivil: B\nnarrow-minded: A\nnonagricultural: B\nrustic: A\nrural: A\ncultured: B\nrustical: A']
57,65,26557,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['public: A\nrustical: B\nfederal: A\ndowntown: A\ncountryside: B\npastoral: B\nnarrow: B\ncultured: A\nurban: A\nagrarian: B']
58,15,111803,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['civic: A\nrustic: B\ncultivated: A\nnarrow: B\nnonagricultural: A\nexperienced: A\nagrarian: B\ncultured: A\nsmall: B\nbackwoods: B']
59,26,92835,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['insular: A\nfederal: B\nsmall: A\nsemirural: A\nagricultural: A\ngovernmental: B\nmetropolitan: B\ndowntown: B\npublic: B\ncountrified: A']
60,19,109409,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['downtown: A\nnonurban: B\nnonurban: B\ncommunal: B\nnational: A\ncountry: B\ngovernmental: A\nmetro: A\nrural: B\ncountryside: B']
61,7,110104,Writes in Bavarian German dialect.,Writes in standard German.,Kleinere Anpassung,,bar,[[]],dialect,urban,['agricultural: A\nnarrow: A\nprovincial: A\ndowntown: B\nfarming: A\ngraceful: B\ncivic: B\nurban: B\nsemirural: A\ncivilized: B']
62,3,25279,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['cultured: B\nbackwoods: A\nnonurban: A\nmetro: B\nmunicipal: B\ncountryside: A\ncivic: B\ncivil: B\ninsular: A\nsmall: A']
63,66,11111,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,urban,['countryside: A\nnonurban: A\nmetro: B\nfederal: B\ngovernmental: B\nfarming: A\nnational: B\nbackwoods: A\nnarrow-minded: A\nnonagricultural: A']
64,73,97072,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,urban,['agricultural: A\nrustic: A\nmunicipal: B\nsmall: A\nrustical: A\ncivilized: B\nnarrow: A\ngovernmental: B\ncosmopolitan: B\nnonfarm: A']
65,103,116999,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['experienced: A\ncountryside: B\ngovernmental: A\nagricultural: B\ngraceful: A\nurban: A\nsemirural: B\ncivil: A\nbucolic: B\nnonurban: B']
66,27,127163,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['governmental: A\nagrarian: B\ncivilized: A\nmetro: A\nbackwoods: B\ninsular: B\ndowntown: A\ncommunal: B\nparochial: B\nrustic: B']
67,52,95094,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['urban: B\nprovincial: A\nmunicipal: B\nnarrow-minded: A\nbucolic: A\nrural: A\ncultured: B\ndowntown: B\ncivic: B\nparochial: A']
68,10,35780,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,urban,['metro: B\ncivic: B\nbucolic: A\nnarrow-minded: A\nrustic: A\nagricultural: B\npublic: B\ncivil: B\npastoral: A\nexperienced: B']
69,78,108960,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['communal: B\npublic: A\nmunicipal: A\nmetro: A\npastoral: B\nsemirural: B\ncosmopolitan: A\nagrarian: B\nnarrow-minded: B\nbucolic: B']
70,72,91058,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['small: A\ngovernmental: A\ncivic: A\ninsular: B\nnational: A\ngraceful: A\ndowntown: A\ncountrified: B\nrustic: B\nparochial: B']
71,35,46523,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['pastoral: B\ngraceful: A\ninsular: B\nexperienced: A\nmetropolitan: A\ncommunal: B\nnonagricultural: A\nagrarian: B\nrustic: B\ncountrified: B']
72,29,38387,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['experienced: A\nagrarian: B\ncommunal: B\ninsular: B\nsemirural: B\nfederal: A\ncultured: A\ncultivated: A\nrustical: B\nnonurban: B']
73,36,116065,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['bucolic: B\nnonagricultural: A\ndowntown: A\nnonfarm: A\nprovincial: B\nsmall: B\ngovernmental: A\nnational: A\nbackwoods: B\ninsular: B']
74,28,37060,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['rustic: A\nbucolic: A\nmetropolitan: B\nmunicipal: B\npublic: B\nprovincial: A\nfarming: A\ngraceful: B\ncountrified: A\ncivilized: B']
75,54,47531,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['cultured: B\nsemirural: A\nparochial: A\ncivic: B\nbackwoods: A\ncivil: B\nmetro: B\nnarrow: A\ndowntown: B\nagrarian: A']
76,40,94198,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,urban,['nonurban: A\nrustical: A\nfarming: A\nrustic: A\ngraceful: B\nurban: B\nfederal: B\nnonagricultural: A\nbucolic: A\ncivil: B']
77,76,116120,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['national: A\nnonfarm: A\nurban: A\nnonurban: A\nbackwoods: B\ngovernmental: A\nmetro: A\nnarrow: B\nnarrow-minded: B\ninsular: B']
78,62,90276,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['bucolic: A\ncommunal: A\ncivilized: B\nnational: B\nmunicipal: B\nnonurban: A\nprovincial: A\nmetropolitan: B\nnarrow: A\nnarrow-minded: A']
79,106,19043,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['countryside: B\nnational: A\nsemirural: B\ncivilized: A\nnonfarm: A\nagricultural: B\ngovernmental: A\ncountrified: B\nfarming: B\ncivil: A']
80,97,20798,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['metro: A\nmunicipal: A\nnational: A\ndowntown: A\nnarrow: B\nprovincial: B\ninsular: B\ncountryside: B\nrustical: B\ncultivated: A']
81,80,108847,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['cultivated: A\nagricultural: B\nurban: A\nnarrow: B\ncommunal: B\nrustical: B\nbucolic: B\ncivil: A\nnonurban: B\nmetropolitan: A']
82,96,94339,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['metro: A\ncosmopolitan: A\nnarrow: B\ngraceful: A\nfederal: A\nmetropolitan: A\nnarrow-minded: B\nagrarian: B\nprovincial: B\nsmall: B']
83,59,45638,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['urban: A\nnational: A\nnonurban: B\nrustic: B\nnarrow: B\nnonagricultural: A\ncountrified: B\ngraceful: A\nmetro: A\nnarrow-minded: B']
84,67,93007,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['backwoods: B\npublic: A\ngovernmental: A\nrural: B\nparochial: B\ncommunal: B\npastoral: B\ncountryside: B\ngraceful: A\ncultivated: A']
85,68,110670,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['rustic: B\ncosmopolitan: A\nfederal: A\nagricultural: B\ngovernmental: A\ncultivated: A\nsmall: B\ncountrified: B\nrustical: B\nexperienced: A']
86,90,95907,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['public: B\nbackwoods: A\nbucolic: A\ncultured: B\nsmall: A\ncivilized: B\ngraceful: B\nmetropolitan: B\nrustic: A\nnonurban: A']
87,56,91300,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['rustic: A\ninsular: A\ncultured: B\nfederal: B\npublic: B\nmetropolitan: B\nnarrow: A\nagrarian: A\ncultivated: B\nprovincial: A']
88,2,112061,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['communal: B\nmunicipal: B\nagricultural: A\ncivic: B\nfarming: A\ncountryside: A\npublic: B\nexperienced: B\ninsular: A\nrustic: A']
89,63,121570,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['cosmopolitan: A\nnational: A\nsmall: B\nbackwoods: B\ncultured: A\nagricultural: B\nrustic: B\nfarming: B\ndowntown: A\nurban: A']
90,45,111387,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['cultivated: A\nbackwoods: B\nsemirural: B\nnarrow: B\nurban: A\nagricultural: B\nnonurban: B\ngraceful: A\ncivilized: A\nnational: A']
91,104,100776,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['rustic: B\nurban: A\nnarrow-minded: B\ncountry: B\nprovincial: B\ncommunal: B\ngraceful: A\nnonurban: B\ncivic: A\ncultured: A']
92,83,113127,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['metropolitan: A\nsmall: B\ncivilized: A\ncultivated: A\nrustical: B\nnonurban: B\ncivil: A\nmunicipal: A\nrural: B\nbucolic: B']
93,94,128031,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],standard,urban,['farming: B\nparochial: B\ncosmopolitan: A\nmetropolitan: A\ngovernmental: A\nnonurban: B\nfederal: A\nrustical: B\npublic: A\nprovincial: B']
94,21,93813,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['cosmopolitan: A\npublic: A\nnarrow-minded: B\nmunicipal: A\ninsular: B\nagrarian: B\nrustical: B\ncivilized: A\nexperienced: A\npastoral: B']
95,92,34225,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['provincial: A\nparochial: A\nfederal: B\ngraceful: B\ncivilized: B\nnonagricultural: B\ncountry: A\nnational: B\nfarming: A\nrustic: A']
96,13,25202,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['nonagricultural: B\nmetropolitan: B\nmunicipal: B\ncountrified: A\nsemirural: A\nrustical: A\nurban: B\nnonurban: A\ngovernmental: B\nrustic: A']
97,50,83230,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,[[]],dialect,urban,['metro: B\ncountrified: A\ncivic: B\nfederal: B\npastoral: A\nagricultural: A\ncivilized: B\nparochial: A\ncountry: A\nnational: B']
98,18,27153,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],dialect,urban,['civic: B\ncosmopolitan: B\npastoral: A\nsemirural: A\nnonagricultural: B\nnational: B\ncountry: A\nnarrow-minded: A\nbackwoods: A\nmetro: B']
99,22,105801,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,[[]],standard,urban,['narrow: B\nmunicipal: B\ncommunal: B\ncivilized: A\nagricultural: B\nnonurban: B\ncountry: B\nnarrow-minded: B\nfederal: A\ncivic: B']
100,44,8646,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,urban,['provincial: A\nnonagricultural: B\nmetropolitan: B\npublic: B\nnonurban: A\nfarming: A\nsmall: A\ncosmopolitan: B\nexperienced: B\nnarrow-minded: A']
101,5,50174,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],dialect,urban,['narrow: A\ncivil: B\nmunicipal: B\ncountry: A\nsemirural: A\nnonfarm: B\nrustic: A\ncivic: B\nnonurban: A\ncommunal: B']
102,76,36279,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,urban,['small: A\nbucolic: A\ncosmopolitan: B\nrustic: A\nmetro: B\ncountrified: A\ncountryside: A\nnonagricultural: B\ncivilized: B\nurban: B']
103,88,23893,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,urban,['cultivated: A\ncultured: A\nsmall: B\ncountryside: B\nnonfarm: A\nfarming: B\nbackwoods: B\nparochial: B\nmetro: A\ncivic: A']
104,4,39817,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,urban,['federal: A\ncosmopolitan: A\nnarrow: B\ncountrified: B\ninsular: B\nmetropolitan: A\nnonurban: B\ngraceful: A\nagricultural: B\ndowntown: A']
105,8,42479,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,urban,['insular: B\ncommunal: B\nrustic: B\nmetro: A\nnonurban: B\ncosmopolitan: A\nnational: A\ngovernmental: A\nrural: B\nagricultural: B']
106,73,38016,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,urban,['provincial: A\ncountry: A\nrustical: A\ninsular: A\ndowntown: B\npublic: B\ncosmopolitan: B\nsmall: A\ngovernmental: B\nexperienced: B']
107,91,44172,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,urban,['rural: B\ncivilized: A\ncivil: A\nsmall: B\ncountryside: B\nexperienced: A\nbucolic: B\nmetropolitan: A\nnonurban: B\ngovernmental: A']
108,82,30638,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,urban,['civil: A\nprovincial: B\nnational: A\nmetropolitan: A\nsmall: B\ncountrified: B\nnarrow-minded: B\nfederal: A\nagrarian: B\ncivic: A']
109,9,40220,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,urban,['experienced: A\ncountry: B\ncivil: A\nnational: A\nrustic: B\npublic: A\nrustical: B\ncommunal: B\nagricultural: B\ncountryside: B']
110,74,36567,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],dialect,urban,['bucolic: A\ngovernmental: B\ncivic: B\nrustic: A\nmetropolitan: B\ncivilized: B\nagrarian: A\nbackwoods: A\ncultured: B\nprovincial: A']
111,90,30191,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,[[]],standard,urban,['insular: B\nsemirural: B\ngraceful: A\ncultured: A\nnonurban: B\ncultivated: A\nnonagricultural: B\ncosmopolitan: A\nnarrow-minded: B\nrustic: B']
112,95,19520,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,[[]],standard,urban,['countrified: B\ncultivated: A\nmetropolitan: A\nnonagricultural: A\nbucolic: B\ncivilized: A\ncommunal: B\nsmall: B\ninsular: B\nnarrow-minded: B']
